Index,Nombre,ISO3,ISO2,Año,Tipo,Pob Total (k),Densidad (xkm2),Sexo (h x 100 m),Mediana Edad,Cambio Natural (x1000),Natalidad (x1000),Nacimientos por mujer,Mediana edad alumbramiento,Mortalidad (x1000),Esperanza Vida al nacer,Mortalidad <5 (x1000 nac),Migracion(x1000),Mortalidad <40 (x1000 nac),Mortalidad <60 (x1000 nac)
171,Northern Africa and Western Asia,,,1975,SDG region,194500.337,15.587,102.011,17.189,27.446,40.485,5.959,29.253,13.039,55.763,162.469,1.239,251.05,399.117
172,Northern Africa and Western Asia,,,1976,SDG region,200528.34,16.07,102.112,17.205,27.196,40.083,5.89,29.279,12.887,55.944,157.645,5.194,247.769,397.618
173,Northern Africa and Western Asia,,,1977,SDG region,206698.795,16.564,102.163,17.231,27.462,39.641,5.804,29.292,12.179,57.173,149.275,0.908,232.044,378.493
174,Northern Africa and Western Asia,,,1978,SDG region,212309.581,17.014,102.268,17.282,27.647,39.376,5.737,29.31,11.729,57.883,142.52,-2.436,223.219,368.336
175,Northern Africa and Western Asia,,,1979,SDG region,218079.143,17.476,102.379,17.344,27.88,39.194,5.685,29.338,11.314,58.569,136.01,0.457,214.735,358.675
176,Northern Africa and Western Asia,,,1980,SDG region,224403.269,17.983,102.52,17.407,27.884,38.838,5.595,29.321,10.954,59.113,129.327,0.953,208.723,352.033
177,Northern Africa and Western Asia,,,1981,SDG region,230884.505,18.503,102.656,17.471,27.775,38.404,5.509,29.357,10.629,59.564,122.717,0.35,203.161,346.966
178,Northern Africa and Western Asia,,,1982,SDG region,237543.208,19.036,102.747,17.551,27.626,38.002,5.426,29.385,10.376,59.896,117.112,1.112,199.343,343.695
179,Northern Africa and Western Asia,,,1983,SDG region,244452.941,19.59,102.812,17.646,27.541,37.581,5.336,29.416,10.04,60.462,113.492,1.087,193.414,334.824
180,Northern Africa and Western Asia,,,1984,SDG region,251420.992,20.148,102.873,17.745,27.303,36.991,5.232,29.48,9.688,61.029,107.326,0.303,186.591,327.173
181,Northern Africa and Western Asia,,,1985,SDG region,258305.854,20.7,102.957,17.848,27.085,36.377,5.119,29.508,9.292,61.712,101.089,-0.659,178.327,317.515
182,Northern Africa and Western Asia,,,1986,SDG region,265307.335,21.261,103.05,17.947,26.913,35.654,4.991,29.525,8.741,62.712,91.496,0.125,166.208,303.924
183,Northern Africa and Western Asia,,,1987,SDG region,272376.63,21.828,103.134,18.059,26.067,34.857,4.86,29.553,8.79,62.465,90.491,-0.504,169.937,308.72
184,Northern Africa and Western Asia,,,1988,SDG region,279284.481,22.381,103.197,18.182,24.942,34.112,4.73,29.543,9.17,61.483,91.978,-0.417,183.8,326.979
185,Northern Africa and Western Asia,,,1989,SDG region,286296.542,22.943,103.281,18.305,25.178,33.246,4.589,29.556,8.068,63.868,82.11,-0.124,152.269,285.761
186,Northern Africa and Western Asia,,,1990,SDG region,292526.709,23.442,103.367,18.444,24.511,32.359,4.443,29.536,7.848,64.264,78.906,-6.495,147.606,279.923
187,Northern Africa and Western Asia,,,1991,SDG region,298838.037,23.948,103.472,18.599,24.21,31.729,4.323,29.445,7.519,64.981,75.213,0.339,138.811,268.184
188,Northern Africa and Western Asia,,,1992,SDG region,305931.739,24.517,103.596,18.76,23.592,31.085,4.213,29.404,7.493,64.975,73.695,-1.209,138.927,268.646
189,Northern Africa and Western Asia,,,1993,SDG region,313064.961,25.088,103.672,18.922,23.074,30.388,4.091,29.33,7.314,65.351,70.883,0.616,134.421,262.872
190,Northern Africa and Western Asia,,,1994,SDG region,320268.028,25.666,103.729,19.093,22.926,29.73,3.977,29.282,6.804,66.546,64.464,-1.108,119.2,243.511
191,Northern Africa and Western Asia,,,1995,SDG region,327191.986,26.22,103.767,19.28,22.089,28.926,3.84,29.232,6.837,66.41,63.744,-1.144,121.151,246.496
192,Northern Africa and Western Asia,,,1996,SDG region,334074.944,26.772,103.821,19.483,21.586,28.243,3.723,29.184,6.657,66.824,61.067,-0.912,116.845,240.607
193,Northern Africa and Western Asia,,,1997,SDG region,340969.993,27.325,103.914,19.701,21.086,27.627,3.615,29.139,6.541,67.139,58.653,-0.915,113.425,236.198
194,Northern Africa and Western Asia,,,1998,SDG region,347803.503,27.872,103.977,19.935,20.508,27.143,3.531,29.154,6.635,66.957,57.857,-1.005,115.957,240.179
195,Northern Africa and Western Asia,,,1999,SDG region,354666.218,28.422,104.021,20.181,20.431,26.677,3.445,29.135,6.246,67.979,52.837,-0.875,103.185,223.223
196,Northern Africa and Western Asia,,,2000,SDG region,361661.675,28.983,104.069,20.441,20.207,26.249,3.37,29.158,6.042,68.555,50.022,-0.715,97.007,214.264
197,Northern Africa and Western Asia,,,2001,SDG region,368717.117,29.548,104.104,20.71,20.124,26.059,3.326,29.179,5.935,68.911,47.767,-0.991,93.502,209.197
198,Northern Africa and Western Asia,,,2002,SDG region,375835.028,30.119,104.136,20.986,19.656,25.49,3.232,29.171,5.834,69.24,45.69,-0.565,90.162,204.571
199,Northern Africa and Western Asia,,,2003,SDG region,383003.179,30.693,104.158,21.268,19.377,25.25,3.181,29.145,5.873,69.234,44.264,-0.693,90.375,205.621
200,Northern Africa and Western Asia,,,2004,SDG region,390345.29,31.281,104.156,21.547,19.218,25.099,3.144,29.133,5.881,69.318,43.057,0.058,90.171,205.273
201,Northern Africa and Western Asia,,,2005,SDG region,398336.107,31.922,104.231,21.82,19.195,25.016,3.117,29.127,5.821,69.593,41.346,2.054,87.404,201.508
202,Northern Africa and Western Asia,,,2006,SDG region,407172.8,32.63,104.494,22.112,19.369,25.075,3.106,29.098,5.706,70.011,38.757,3.299,83.355,195.719
203,Northern Africa and Western Asia,,,2007,SDG region,416620.363,33.387,104.879,22.42,19.562,25.171,3.101,29.087,5.609,70.369,36.892,3.706,79.611,190.438
204,Northern Africa and Western Asia,,,2008,SDG region,426390.249,34.17,105.281,22.712,19.668,25.192,3.089,29.087,5.524,70.682,35.549,3.493,75.965,185.266
205,Northern Africa and Western Asia,,,2009,SDG region,436242.302,34.959,105.609,22.997,19.793,25.17,3.084,29.08,5.377,71.162,33.902,2.796,71.047,177.237
206,Northern Africa and Western Asia,,,2010,SDG region,445699.541,35.717,105.767,23.28,19.972,25.293,3.097,29.06,5.321,71.432,32.762,0.38,68.581,173.016
207,Northern Africa and Western Asia,,,2011,SDG region,454525.486,36.425,105.841,23.544,19.979,25.303,3.105,29.048,5.324,71.574,31.872,-1.115,67.407,170.708
208,Northern Africa and Western Asia,,,2012,SDG region,463548.686,37.148,105.913,23.795,19.904,25.274,3.121,29.044,5.37,71.6,31.909,0.519,68.848,170.973
209,Northern Africa and Western Asia,,,2013,SDG region,473304.454,37.93,105.965,24.027,19.781,25.169,3.131,29.033,5.388,71.694,31.516,1.454,69.315,170.323
210,Northern Africa and Western Asia,,,2014,SDG region,483310.853,38.731,106.015,24.241,19.607,24.928,3.132,29.045,5.321,72.023,30.565,1.025,66.927,165.562
211,Northern Africa and Western Asia,,,2015,SDG region,493116.184,39.517,106.165,24.455,19.252,24.536,3.111,29.076,5.284,72.277,29.589,0.306,64.968,161.618
212,Northern Africa and Western Asia,,,2016,SDG region,502685.422,40.284,106.33,24.674,18.405,23.662,3.029,29.083,5.257,72.48,28.704,0.491,64.431,159.249
213,Northern Africa and Western Asia,,,2017,SDG region,511906.7,41.023,106.366,24.877,18.019,23.139,2.983,29.107,5.12,72.985,27.444,-0.545,60.644,152.172
214,Northern Africa and Western Asia,,,2018,SDG region,521044.845,41.755,106.337,25.072,17.504,22.602,2.937,29.128,5.098,73.195,27.037,0.405,59.122,148.937
215,Northern Africa and Western Asia,,,2019,SDG region,530149.56,42.485,106.247,25.267,16.985,22.071,2.886,29.141,5.086,73.392,26.532,-0.235,57.252,145.684
216,Northern Africa and Western Asia,,,2020,SDG region,538055.459,43.119,106.008,25.463,15.913,21.635,2.846,29.156,5.722,72.19,25.859,-3.05,55.015,155.888
217,Northern Africa and Western Asia,,,2021,SDG region,545470.86,43.713,105.763,25.666,15.393,21.204,2.812,29.146,5.811,72.145,25.55,-0.918,54.553,155.441
218,Central and Southern Asia,,,1950,SDG region,492749.651,47.697,106.595,19.86,20.517,44.042,5.873,28.358,23.525,40.876,297.242,0.581,448.459,612.756
219,Central and Southern Asia,,,1951,SDG region,503308.974,48.719,106.658,19.827,20.814,44.224,5.908,28.371,23.41,41.121,292.939,0.493,444.635,610.331
220,Central and Southern Asia,,,1952,SDG region,514215.791,49.775,106.713,19.781,21.329,44.415,5.949,28.393,23.086,41.561,286.846,0.237,438.725,605.233
221,Central and Southern Asia,,,1953,SDG region,525402.586,50.858,106.761,19.717,21.681,44.543,5.987,28.422,22.862,41.839,281.729,-0.212,435.625,602.524
222,Central and Southern Asia,,,1954,SDG region,537020.02,51.982,106.8,19.64,22.378,44.635,6.025,28.442,22.257,42.611,274.809,-0.128,425.299,591.369
223,Central and Southern Asia,,,1955,SDG region,549189.186,53.16,106.829,19.558,22.704,44.532,6.037,28.439,21.828,43.129,269.183,-0.154,418.304,584.367
224,Central and Southern Asia,,,1956,SDG region,561781.782,54.379,106.852,19.472,22.943,44.396,6.049,28.441,21.453,43.565,264.01,-0.166,412.061,578.702
225,Central and Southern Asia,,,1957,SDG region,574768.579,55.636,106.872,19.386,23.165,44.253,6.063,28.434,21.088,43.986,258.855,-0.25,405.774,573.275
226,Central and Southern Asia,,,1958,SDG region,587995.919,56.917,106.89,19.293,23.33,44.024,6.071,28.435,20.694,44.435,253.795,-0.757,399.109,567.21
227,Central and Southern Asia,,,1959,SDG region,601721.958,58.245,106.905,19.187,23.517,43.757,6.08,28.431,20.24,44.963,248.547,0.034,391.576,559.741
228,Central and Southern Asia,,,1960,SDG region,616223.4,59.649,106.915,19.065,23.749,43.657,6.111,28.44,19.908,45.335,244.167,0.318,386.728,554.923
229,Central and Southern Asia,,,1961,SDG region,631266.265,61.105,106.923,18.925,23.852,43.451,6.126,28.441,19.599,45.666,239.846,0.315,383.015,551.119
230,Central and Southern Asia,,,1962,SDG region,646759.636,62.605,106.931,18.772,23.964,43.237,6.141,28.448,19.273,46.022,235.624,0.36,379.202,546.798
231,Central and Southern Asia,,,1963,SDG region,662676.561,64.146,106.94,18.613,24.004,42.958,6.145,28.464,18.954,46.374,231.95,0.295,375.34,542.183
232,Central and Southern Asia,,,1964,SDG region,678987.163,65.725,106.948,18.454,24.061,42.68,6.145,28.476,18.619,46.766,228.159,0.267,370.383,536.832
233,Central and Southern Asia,,,1965,SDG region,695394.351,67.313,106.954,18.314,23.082,42.269,6.108,28.441,19.187,45.925,235.345,0.355,380.505,548.535
234,Central and Southern Asia,,,1966,SDG region,711763.6,68.897,106.958,18.196,23.091,41.823,6.054,28.397,18.732,46.471,231.158,0.008,371.661,539.988
235,Central and Southern Asia,,,1967,SDG region,728419.402,70.51,106.96,18.085,23.098,41.513,6.01,28.347,18.415,46.868,228.024,0.059,364.332,533.417
236,Central and Southern Asia,,,1968,SDG region,745672.894,72.18,106.962,18.02,23.736,41.113,5.951,28.327,17.377,48.295,215.902,-0.086,343.809,511.99
237,Central and Southern Asia,,,1969,SDG region,763419.253,73.897,106.967,18.002,23.652,40.72,5.888,28.319,17.068,48.716,212.879,-0.271,336.402,504.869
238,Central and Southern Asia,,,1970,SDG region,781336.402,75.632,106.981,18.002,23.292,40.462,5.837,28.303,17.17,48.497,213.859,-0.286,339.017,507.631
239,Central and Southern Asia,,,1971,SDG region,798662.847,77.309,106.915,18.005,21.65,40.337,5.783,28.235,18.687,46.088,221.052,-0.785,375.854,553.697
240,Central and Southern Asia,,,1972,SDG region,816521.004,79.038,106.852,18.02,23.897,40.069,5.71,28.163,16.172,49.89,204.413,-0.585,321.108,486.947
241,Central and Southern Asia,,,1973,SDG region,835859.065,80.909,106.873,18.055,23.999,39.829,5.64,28.093,15.83,50.376,200.924,-0.519,316.141,480.145
242,Central and Southern Asia,,,1974,SDG region,855703.063,82.83,106.895,18.102,24.064,39.539,5.575,28.093,15.475,50.891,196.859,-0.638,310.83,473.136
243,Central and Southern Asia,,,1975,SDG region,875864.759,84.782,106.907,18.165,23.941,38.996,5.47,28.076,15.055,51.502,192.056,-0.811,303.758,464.486
244,Central and Southern Asia,,,1976,SDG region,896234.262,86.754,106.901,18.241,24.107,38.833,5.419,28.092,14.726,52.029,187.501,-1.284,296.907,456.846
245,Central and Southern Asia,,,1977,SDG region,917194.746,88.783,106.886,18.322,23.877,38.291,5.321,28.126,14.414,52.521,182.857,-0.497,289.82,449.415
246,Central and Southern Asia,,,1978,SDG region,938844.913,90.878,106.862,18.41,23.808,37.932,5.227,28.065,14.124,52.98,178.003,-0.543,282.616,442.456
247,Central and Southern Asia,,,1979,SDG region,961100.211,93.033,106.822,18.497,24.081,37.892,5.164,27.922,13.811,53.538,172.613,-0.514,273.904,433.574
248,Central and Southern Asia,,,1980,SDG region,984233.65,95.272,106.77,18.587,24.311,37.842,5.126,27.913,13.531,54.057,167.453,-0.335,265.973,425.263
249,Central and Southern Asia,,,1981,SDG region,1008284.011,97.6,106.747,18.685,24.449,37.717,5.058,27.79,13.268,54.525,162.367,-0.161,259.37,417.957
250,Central and Southern Asia,,,1982,SDG region,1033039.58,99.996,106.715,18.77,24.45,37.407,4.985,27.754,12.957,55.053,157.589,-0.239,252.106,409.269
251,Central and Southern Asia,,,1983,SDG region,1058411.106,102.452,106.644,18.836,24.436,37.058,4.921,27.757,12.622,55.621,153.053,-0.134,244.604,399.795
252,Central and Southern Asia,,,1984,SDG region,1084405.46,104.968,106.572,18.891,24.474,36.799,4.867,27.716,12.325,56.125,149.16,-0.262,238.078,391.393
253,Central and Southern Asia,,,1985,SDG region,1110857.789,107.529,106.496,18.948,24.259,36.297,4.782,27.642,12.038,56.585,145.224,-0.281,232.529,384.195
254,Central and Southern Asia,,,1986,SDG region,1137631.372,110.12,106.414,19.008,24.337,36.033,4.726,27.553,11.696,57.174,140.505,-0.698,224.989,375.061
255,Central and Southern Asia,,,1987,SDG region,1164642.255,112.735,106.332,19.077,23.837,35.258,4.626,27.626,11.421,57.594,136.485,-0.561,219.748,369.231
256,Central and Southern Asia,,,1988,SDG region,1192044.753,115.388,106.249,19.156,23.523,34.644,4.522,27.5,11.121,58.063,132.307,-0.3,213.657,362.596
257,Central and Southern Asia,,,1989,SDG region,1219821.769,118.076,106.18,19.24,23.172,34.01,4.425,27.442,10.838,58.51,128.423,-0.332,207.656,356.177
258,Central and Southern Asia,,,1990,SDG region,1248084.869,120.812,106.13,19.34,22.686,33.258,4.329,27.513,10.572,58.912,124.922,0.281,203.028,350.832
259,Central and Southern Asia,,,1991,SDG region,1276373.721,123.55,106.09,19.451,22.293,32.697,4.223,27.315,10.404,59.136,122.331,-0.425,200.628,348.145
260,Central and Southern Asia,,,1992,SDG region,1304477.84,126.271,106.059,19.553,21.977,32.037,4.116,27.163,10.06,59.739,117.786,-0.293,193.368,339.752
261,Central and Southern Asia,,,1993,SDG region,1332258.265,128.96,106.039,19.653,21.435,31.298,4.015,27.123,9.863,60.047,114.576,-0.975,189.683,336.02
262,Central and Southern Asia,,,1994,SDG region,1359923.054,131.638,106.033,19.772,21.101,30.75,3.926,26.955,9.649,60.419,111.47,-0.473,185.459,331.079
263,Central and Southern Asia,,,1995,SDG region,1387872.333,134.343,106.035,19.912,20.674,30.132,3.83,26.848,9.458,60.755,108.331,-0.622,181.881,327.069
264,Central and Southern Asia,,,1996,SDG region,1415619.13,137.029,106.04,20.065,20.203,29.479,3.739,26.869,9.276,61.092,105.028,-0.674,178.171,323.003
265,Central and Southern Asia,,,1997,SDG region,1443405.368,139.719,106.042,20.23,19.917,28.951,3.659,26.859,9.034,61.58,101.592,-0.581,173.533,316.834
266,Central and Southern Asia,,,1998,SDG region,1471440.532,142.432,106.039,20.407,19.667,28.45,3.577,26.819,8.783,62.12,98.17,-0.539,168.655,309.767
267,Central and Southern Asia,,,1999,SDG region,1499778.119,145.175,106.032,20.591,19.42,27.947,3.504,26.884,8.527,62.702,94.514,-0.406,163.306,302.058
268,Central and Southern Asia,,,2000,SDG region,1528428.995,147.949,106.023,20.785,19.239,27.643,3.452,26.911,8.404,63.057,90.869,-0.415,159.108,297.362
269,Central and Southern Asia,,,2001,SDG region,1557544.583,150.767,106.003,20.986,19.079,27.34,3.39,26.844,8.261,63.468,87.378,-0.172,154.769,291.452
270,Central and Southern Asia,,,2002,SDG region,1586582.618,153.578,105.969,21.183,18.682,26.772,3.305,26.86,8.09,63.936,83.9,-0.647,149.769,283.984
271,Central and Southern Asia,,,2003,SDG region,1615145.15,156.343,105.933,21.391,18.203,26.154,3.216,26.842,7.951,64.33,80.708,-0.561,145.582,277.476
272,Central and Southern Asia,,,2004,SDG region,1643279.556,159.066,105.895,21.622,17.767,25.584,3.141,26.951,7.817,64.725,77.677,-0.877,141.156,270.803
273,Central and Southern Asia,,,2005,SDG region,1670684.206,161.719,105.847,21.867,17.178,24.872,3.055,27.18,7.694,65.096,74.728,-0.999,136.902,264.115
274,Central and Southern Asia,,,2006,SDG region,1697176.442,164.283,105.775,22.122,16.745,24.283,2.971,27.217,7.538,65.568,71.313,-1.47,131.085,256.434
275,Central and Southern Asia,,,2007,SDG region,1722597.833,166.744,105.691,22.38,16.448,23.929,2.906,27.09,7.481,65.847,68.382,-2.009,127.345,252.176
276,Central and Southern Asia,,,2008,SDG region,1747720.93,169.176,105.595,22.642,16.124,23.528,2.844,27.018,7.404,66.174,65.353,-1.634,123.372,247.768
277,Central and Southern Asia,,,2009,SDG region,1773368.164,171.658,105.499,22.912,15.875,23.225,2.797,27.018,7.35,66.459,62.649,-1.252,119.814,244.391
278,Central and Southern Asia,,,2010,SDG region,1799535.586,174.191,105.418,23.19,15.598,22.803,2.735,26.932,7.205,66.937,59.8,-0.942,114.782,238.577
279,Central and Southern Asia,,,2011,SDG region,1825861.316,176.74,105.34,23.475,15.285,22.384,2.677,26.897,7.099,67.344,57.006,-0.906,110.135,234.182
280,Central and Southern Asia,,,2012,SDG region,1851684.11,179.239,105.262,23.764,15.047,22.009,2.626,26.842,6.962,67.828,54.32,-1.348,105.338,229.229
281,Central and Southern Asia,,,2013,SDG region,1876868.052,181.677,105.187,24.054,14.802,21.64,2.583,26.82,6.838,68.309,51.778,-1.498,100.497,224.479
282,Central and Southern Asia,,,2014,SDG region,1901834.732,184.094,105.118,24.351,14.24,20.943,2.509,26.948,6.703,68.817,49.223,-1.128,95.855,219.384
283,Central and Southern Asia,,,2015,SDG region,1926326.821,186.465,105.022,24.652,14.018,20.609,2.486,27.239,6.591,69.311,46.845,-1.549,91.494,214.444
284,Central and Southern Asia,,,2016,SDG region,1950523.185,188.807,104.904,24.955,13.822,20.329,2.469,27.555,6.507,69.773,44.511,-1.344,87.432,209.503
285,Central and Southern Asia,,,2017,SDG region,1974712.258,191.148,104.801,25.266,13.318,19.782,2.407,27.584,6.464,70.147,42.298,-1.159,84.192,205.156
286,Central and Southern Asia,,,2018,SDG region,1998466.735,193.448,104.708,25.582,13.035,19.514,2.384,27.695,6.479,70.412,40.302,-1.291,81.717,201.632
287,Central and Southern Asia,,,2019,SDG region,2021559.651,195.683,104.616,25.901,12.447,18.964,2.325,27.789,6.517,70.615,38.644,-1.223,79.649,198.731
288,Central and Southern Asia,,,2020,SDG region,2044342.31,197.888,104.528,26.216,11.444,18.548,2.279,27.801,7.104,69.849,37.128,-0.261,75.751,205.317
289,Central and Southern Asia,,,2021,SDG region,2065350.055,199.922,104.441,26.504,9.745,18.326,2.253,27.794,8.581,67.677,35.747,-0.475,82.041,237.184
290,Eastern and South-Eastern Asia,,,1950,SDG region,834919.265,51.41,103.342,21.138,17.45,40.11,5.565,29.828,22.66,42.767,215.584,0.052,414.184,619.401
291,Eastern and South-Eastern Asia,,,1951,SDG region,849740.287,52.323,103.12,20.97,17.519,38.924,5.4,29.789,21.405,44.209,207.057,0.164,391.027,594.639
292,Eastern and South-Eastern Asia,,,1952,SDG region,866897.603,53.379,102.978,20.789,22.005,42.224,5.895,29.911,20.219,45.992,197.098,0.235,362.235,564.176
293,Eastern and South-Eastern Asia,,,1953,SDG region,885735.456,54.539,102.895,20.6,20.555,40.025,5.596,29.821,19.47,46.829,190.636,0.208,350.139,548.993
294,Eastern and South-Eastern Asia,,,1954,SDG region,905098.649,55.731,102.838,20.446,22.213,40.912,5.751,29.853,18.699,47.81,186.098,0.257,335.753,532.634
295,Eastern and South-Eastern Asia,,,1955,SDG region,925715.603,57.001,102.788,20.305,22.301,40.526,5.723,29.838,18.225,48.414,179.922,0.268,326.367,523.811
296,Eastern and South-Eastern Asia,,,1956,SDG region,946178.578,58.261,102.732,20.186,20.889,38.494,5.452,29.765,17.605,49.008,174.644,0.292,317.618,514.615
297,Eastern and South-Eastern Asia,,,1957,SDG region,967688.307,59.585,102.678,20.048,23.455,40.719,5.821,29.88,17.264,49.535,169.626,0.288,309.85,506.522
298,Eastern and South-Eastern Asia,,,1958,SDG region,989616.444,60.935,102.624,19.901,20.88,37.484,5.372,29.751,16.604,50.133,164.085,0.221,302.044,497.765
299,Eastern and South-Eastern Asia,,,1959,SDG region,1006435.959,61.971,102.547,19.855,12.472,33.221,4.742,29.51,20.749,43.877,225.316,0.225,387.329,587.184
300,Eastern and South-Eastern Asia,,,1960,SDG region,1016919.941,62.617,102.443,19.892,8.233,32.151,4.57,29.428,23.918,39.403,271.012,-0.169,450.013,649.578
301,Eastern and South-Eastern Asia,,,1961,SDG region,1026396.269,63.2,102.338,19.967,10.844,29.584,4.17,29.184,18.74,45.171,211.732,-0.367,369.202,568.771
302,Eastern and South-Eastern Asia,,,1962,SDG region,1044269.234,64.301,102.27,19.915,24.282,38.742,5.551,29.645,14.46,52.344,146.701,-0.398,271.865,463.578
303,Eastern and South-Eastern Asia,,,1963,SDG region,1072401.317,66.033,102.239,19.616,29.487,44.17,6.417,29.74,14.683,52.897,142.752,-0.368,265.277,455.049
304,Eastern and South-Eastern Asia,,,1964,SDG region,1102176.495,67.866,102.214,19.272,25.985,40.165,5.89,29.643,14.18,53.638,137.822,-0.319,256.169,442.946
305,Eastern and South-Eastern Asia,,,1965,SDG region,1130390.181,69.604,102.168,18.997,25.249,39.361,5.836,29.695,14.112,53.518,136.173,-0.355,259.916,446.526
306,Eastern and South-Eastern Asia,,,1966,SDG region,1158283.753,71.321,102.12,18.794,24.106,37.332,5.577,29.712,13.226,54.736,129.624,-0.241,244.646,425.611
307,Eastern and South-Eastern Asia,,,1967,SDG region,1185532.656,72.999,102.092,18.711,22.904,35.451,5.313,29.636,12.547,55.664,124.55,-0.25,232.911,409.903
308,Eastern and South-Eastern Asia,,,1968,SDG region,1214459.687,74.78,102.077,18.663,25.63,37.967,5.712,29.703,12.337,56.145,121.125,-0.125,227.621,402.157
309,Eastern and South-Eastern Asia,,,1969,SDG region,1245210.988,76.674,102.071,18.636,24.625,36.556,5.493,29.672,11.931,56.828,116.86,-0.126,219.848,390.895
310,Eastern and South-Eastern Asia,,,1970,SDG region,1276111.593,78.576,102.077,18.657,24.763,36.285,5.426,29.603,11.522,57.489,111.782,-0.247,212.694,380.601
311,Eastern and South-Eastern Asia,,,1971,SDG region,1306839.643,80.468,102.099,18.719,23.229,34.177,5.066,29.474,10.948,58.353,106.658,-0.147,203.52,366.893
