,Nombre,ISO3,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
110,Jordan,JOR,438.386,469.962,504.576,541.616,580.796,622.01,665.071,709.849,755.904,802.351,847.936,891.848,934.615,978.607,1029.447,1093.474,1172.77,1265.68,1366.644,1466.428,1557.374,1636.32,1704.787,1767.414,1827.584,1886.636,1945.141,2005.418,2069.104,2138.078,2216.903,2306.655,2406.349,2514.785,2629.939,2751.492,2879.799,3014.694,3157.177,3310.954,3480.587,3666.379,3866.887,4075.759,4278.166,4458.195,4608.676,4733.665,4844.403,4950.775,5056.174,5163.31,5275.532,5396.117,5532.423,5678.534,6075.548,6473.457,6632.873,6780.493,6931.258,7109.98,7211.863,7694.814,8658.026,9494.246,9964.656,10215.381,10459.865,10698.683,10928.721,11148.278
111,Kazakhstan,KAZ,6655.675,6887.97,7124.072,7362.289,7605.944,7858.733,8124.175,8405.659,8698.748,9003.391,9319.283,9639.302,9959.414,10277.79,10590.934,10897.644,11197.568,11491.228,11777.849,12042.478,12265.305,12444.338,12611.997,12789.985,12972.497,13158.942,13346.173,13543.521,13750.291,13957.795,14172.71,14397.391,14634.179,14885.966,15147.59,15413.315,15721.289,16072.478,16430.59,16704.993,16866.563,16993.792,17043.417,16979.697,16747.151,16434.324,16144.247,15820.432,15474.254,15256.255,15236.253,15281.285,15338.963,15416.712,15521.923,15656.248,15822.748,16006.136,16196.517,16402.369,16627.837,16864.917,17102.864,17345.732,17592.298,17835.909,18078.553,18314.814,18538.099,18754.258,18979.243,19196.465
112,Kenya,KEN,5774.05,5905.774,6048.73,6201.95,6371.191,6558.87,6763.941,6987.58,7223.458,7475.752,7751.435,8047.47,8363.578,8697.2,9047.387,9417.207,9802.605,10201.068,10613.877,11039.551,11473.087,11898.457,12322.903,12760.405,13203.949,13651.908,14102.268,14577.346,15087.423,15620.613,16187.124,16785.962,17411.491,18069.461,18753.176,19452.161,20160.879,20882.094,21626.122,22387.803,23162.269,23918.235,24655.723,25391.83,26133.744,26878.347,27615.736,28364.264,29137.373,29965.129,30851.606,31800.343,32779.823,33767.122,34791.836,35843.01,36925.253,38036.793,39186.895,40364.444,41517.895,42635.144,43725.806,44792.368,45831.863,46851.488,47894.67,48948.137,49953.304,50951.45,51985.78,53005.614
113,Kiribati,KIR,37.846,38.621,39.419,40.25,41.112,42.008,42.94,43.906,44.912,45.972,47.093,48.275,49.508,50.78,52.092,53.444,54.428,54.99,55.511,56.324,57.437,58.535,59.606,60.598,60.953,60.675,60.31,59.894,59.465,59.775,60.813,61.875,62.977,64.121,65.338,66.708,68.266,69.946,71.68,73.436,75.124,76.612,77.901,79.093,80.264,81.481,82.832,84.308,85.805,87.289,88.826,90.531,92.4,94.302,96.224,98.164,100.083,101.998,103.966,105.996,107.995,109.871,111.618,113.311,114.985,116.707,118.513,120.362,122.261,124.241,126.463,128.874
114,Kosovo (under UNSC res. 1244),XKX,767.274,789.106,811.989,834.861,856.559,877.844,899.517,921.548,943.917,966.737,990.15,1014.211,1038.618,1063.175,1087.7,1111.812,1135.522,1159.611,1184.645,1211.011,1238.238,1267.634,1300.787,1335.431,1370.857,1406.891,1443.492,1480.318,1516.206,1551.605,1589.395,1627.819,1665.977,1706.004,1746.874,1787.432,1827.149,1865.129,1898.987,1931.017,1964.986,2001.982,2039.03,2073.99,2107.947,2141.405,2173.716,2204.865,2090.49,1888.579,1823.286,1840.256,1846.786,1839.425,1832.239,1825.05,1817.659,1810.222,1803.37,1797.466,1792.563,1799.338,1811.412,1805.675,1777.809,1759.122,1750.723,1731.666,1709.962,1686.859,1670.698,1662.009
115,Kuwait,KWT,153.738,157.764,161.988,166.439,171.095,183.458,204.028,223.274,245.827,274.514,305.415,339.697,378.19,420.494,465.748,513.84,565.463,621.242,681.117,743.044,802.786,858.734,913.785,970.527,1030.426,1095.998,1168.791,1247.225,1329.074,1412.266,1493.87,1573.026,1652.921,1736.028,1813.986,1888.975,1968.093,2048.477,2129.153,2210.013,1674.938,1339.5,1620.633,1653.645,1641.106,1655.222,1703.318,1761.468,1819.544,1877.427,1934.901,1991.674,2047.364,2101.506,2153.481,2235.403,2363.409,2506.769,2650.93,2795.55,2943.356,3143.825,3394.663,3646.518,3761.584,3908.743,4048.085,4124.904,4317.185,4441.1,4360.444,4250.114
116,Kyrgyzstan,KGZ,1751.225,1787.656,1824.912,1863.141,1902.805,1944.992,1990.046,2038.787,2091.474,2150.037,2216.53,2289.945,2368.626,2450.296,2532.695,2615.167,2697.106,2778.463,2859.536,2939.22,3016.384,3088.869,3157.564,3224.775,3290.068,3353.85,3416.536,3481.509,3550.021,3619.838,3691.209,3764.503,3840.959,3922.269,3997.749,4064.852,4132.785,4202.467,4272.633,4335.803,4394.734,4456.094,4501.26,4507.633,4530.895,4596.456,4666.585,4738.386,4810.412,4878.911,4935.182,4981.444,5026.641,5078.276,5137.04,5193.114,5246.785,5294.766,5345.415,5414.085,5483.774,5552.336,5631.95,5719.56,5814.417,5914.98,6018.299,6121.261,6223.494,6323.643,6424.874,6527.743
117,Lao People's Democratic Republic,LAO,1684.674,1725.432,1766.294,1807.91,1850.256,1893.389,1937.517,1982.575,2028.591,2075.229,2122.532,2171.141,2221.615,2273.219,2325.513,2379.456,2434.861,2491.927,2551.07,2612.111,2675.283,2740.732,2808.29,2877.561,2946.882,3012.72,3072.017,3125.742,3177.945,3233.7,3297.519,3370.993,3453.691,3543.861,3639.956,3741.604,3848.39,3959.697,4074.961,4193.532,4314.443,4437.225,4561.106,4685.296,4807.95,4927.432,5043.914,5150.538,5246.922,5340.056,5430.853,5519.707,5606.101,5689.065,5768.167,5852.97,5946.593,6041.348,6135.861,6229.93,6323.418,6416.327,6508.803,6600.742,6691.454,6787.419,6891.363,6997.917,7105.006,7212.053,7319.399,7425.057
118,Latvia,LVA,1922.525,1944.994,1967.171,1988.465,2010.069,2032.505,2054.64,2077.356,2101.583,2127.085,2154.251,2182.711,2210.147,2236.419,2262.86,2287.805,2310.94,2333.504,2355.479,2376.682,2397.414,2418.298,2438.485,2457.032,2475.079,2492.528,2508.85,2524.834,2540.588,2556.222,2572.037,2588.051,2604.945,2623.151,2640.608,2655.104,2668.867,2681.836,2690.47,2693.388,2689.391,2678.964,2662.883,2638.889,2606.454,2570.151,2534.287,2498.879,2462.337,2426.351,2392.53,2359.249,2326.144,2294.342,2263.443,2233.157,2203.913,2176.053,2150.412,2126.265,2101.53,2076.974,2053.636,2031.486,2011.039,1991.955,1973.476,1954.862,1935.63,1916.555,1897.052,1873.919
119,Lebanon,LBN,1349.588,1388.215,1428.095,1469.43,1512.263,1556.327,1601.855,1649.151,1697.139,1746.544,1798.092,1853.295,1911.959,1971.511,2030.44,2087.445,2145.646,2203.202,2262.291,2323.823,2381.791,2442.137,2505.965,2569.841,2632.88,2691.586,3070.419,3457.617,3183.405,2902.164,2963.702,3027.222,3070.133,3106.99,3163.558,3226.75,3308.01,3390.87,3457.148,3525.502,3593.7,3666.734,3745.407,3818.796,3888.144,3959.64,4034.243,4107.551,4178.784,4250.02,4320.642,4389.2,4446.666,4504.807,4574.797,4643.044,4719.864,4809.608,4887.613,4951.135,4995.8,5045.056,5178.337,5678.851,6274.342,6398.94,6258.619,6109.252,5950.839,5781.907,5662.923,5592.631
120,Lesotho,LSO,579.47,590.004,601.476,613.822,627.13,641.361,656.426,674.063,694.355,715.629,737.838,760.895,784.681,809.138,834.215,860.22,887.841,918.923,952.992,987.909,1023.481,1059.879,1097.242,1135.631,1175.369,1216.18,1256.478,1294.435,1331.213,1368.917,1407.672,1447.501,1488.399,1530.331,1573.267,1616.697,1659.793,1698.939,1733.733,1767.091,1798.997,1829.509,1858.507,1885.478,1910.642,1934.079,1955.098,1972.579,1985.639,1994.243,1998.63,1999.473,1997.534,1993.03,1985.384,1977.424,1976.78,1983.465,1995.014,2009.169,2022.747,2037.677,2054.718,2073.939,2095.242,2118.521,2143.872,2170.617,2198.017,2225.702,2254.1,2281.454
121,Liberia,LBR,915.894,933.334,951.883,971.361,991.949,1013.79,1036.701,1060.604,1084.947,1110.215,1137.026,1165.005,1194.085,1224.169,1255.197,1287.315,1320.315,1354.287,1389.453,1425.879,1463.563,1501.658,1540.995,1582.697,1626.283,1671.632,1718.482,1768.092,1820.861,1875.566,1932.169,1989.69,2047.602,2109.151,2174.194,2239.724,2305.86,2372.449,2439.639,2507.6,2209.731,1939.236,2052.626,2132.771,2125.198,2142.422,2203.966,2383.3,2639.224,2789.743,2895.224,2981.648,3060.599,3085.173,3122.447,3266.318,3455.397,3632.74,3783.887,3905.066,4019.956,4181.15,4331.74,4427.313,4519.398,4612.329,4706.097,4796.631,4889.391,4985.289,5087.584,5193.416
122,Libya,LBY,1130.677,1142.852,1157.703,1175.861,1197.845,1225.687,1259.031,1295.601,1335.66,1379.408,1426.986,1478.76,1535.157,1594.758,1652.102,1700.072,1739.831,1778.578,1819.393,1862.823,1909.177,1958.32,2012.796,2084.256,2179.446,2291.841,2413.76,2541.805,2676.117,2816.917,2962.72,3112.015,3265.457,3423.592,3564.547,3684.313,3800.11,3911.939,4021.565,4130.042,4236.983,4341.971,4444.82,4544.97,4641.296,4733.063,4820.066,4902.346,4980.962,5057.998,5154.79,5275.916,5405.326,5542.641,5687.563,5837.986,5973.369,6097.177,6228.37,6360.191,6491.988,6188.132,5869.87,5985.221,6097.764,6192.235,6282.196,6378.261,6477.793,6569.088,6653.942,6735.277
123,Liechtenstein,LIE,13.765,14.005,14.238,14.476,14.712,14.945,15.206,15.508,15.834,16.151,16.472,16.834,17.221,17.625,18.058,18.5,18.957,19.467,20.011,20.558,21.089,21.517,21.873,22.251,22.638,23.03,23.416,23.803,24.205,24.616,25.003,25.346,25.689,26.055,26.42,26.785,27.159,27.542,27.944,28.357,28.765,29.168,29.581,30.012,30.447,30.89,31.337,31.77,32.19,32.615,33.026,33.376,33.693,34.0,34.3,34.603,34.889,35.15,35.401,35.675,35.926,36.189,36.505,36.806,37.096,37.355,37.609,37.889,38.181,38.482,38.756,39.039
124,Lithuania,LTU,2564.798,2589.204,2615.037,2641.911,2669.86,2699.051,2729.749,2762.994,2799.003,2836.501,2875.684,2915.626,2952.461,2986.53,3020.457,3052.979,3084.148,3115.198,3146.348,3177.836,3210.147,3243.675,3276.294,3307.075,3337.697,3368.287,3399.021,3430.115,3460.849,3491.432,3521.206,3550.539,3580.825,3612.64,3643.837,3672.852,3702.828,3732.005,3755.541,3773.18,3785.847,3793.425,3795.742,3788.528,3770.456,3747.267,3722.022,3694.896,3665.51,3633.944,3599.637,3560.142,3515.799,3469.675,3422.591,3373.533,3322.932,3272.418,3224.378,3180.479,3139.019,3099.798,3063.341,3028.189,2994.927,2963.765,2933.673,2904.45,2876.128,2849.083,2820.267,2786.651
125,Luxembourg,LUX,296.584,298.212,300.055,301.76,303.507,305.514,307.259,308.843,310.585,312.505,314.168,316.587,319.852,323.006,326.363,329.794,333.13,335.56,337.046,338.279,339.342,341.971,346.079,349.186,351.387,353.666,355.889,358.267,361.069,362.932,363.741,364.473,365.02,365.44,365.779,366.466,368.17,370.526,373.432,376.949,381.267,386.399,391.516,396.697,402.043,407.635,413.202,418.411,423.574,429.349,435.628,441.25,445.913,451.351,457.788,464.86,472.404,479.868,488.635,497.868,507.07,518.206,530.585,543.066,556.069,569.408,583.351,596.283,607.913,619.973,630.399,639.321
126,Madagascar,MDG,3953.896,4050.682,4149.956,4252.319,4358.096,4467.59,4580.881,4698.038,4819.229,4944.333,5073.342,5206.239,5343.117,5484.252,5630.024,5780.453,5936.461,6099.529,6270.528,6450.324,6639.751,6840.457,7051.09,7268.56,7491.935,7720.859,7955.197,8195.142,8440.919,8692.289,8948.162,9207.31,9470.99,9740.088,10015.017,10297.746,10588.428,10890.514,11206.789,11536.734,11882.762,12245.26,12623.342,13020.1,13436.121,13869.138,14317.454,14778.903,15250.934,15730.885,16216.431,16709.665,17211.934,17724.31,18250.774,18792.171,19350.299,19924.958,20513.599,21117.092,21731.053,22348.158,22966.24,23588.073,24215.976,24850.912,25501.941,26169.542,26846.541,27533.134,28225.177,28915.653
127,Malawi,MWI,2949.739,3001.113,3056.297,3114.93,3176.123,3240.318,3308.682,3381.111,3457.376,3537.432,3621.081,3708.193,3799.155,3893.628,3990.361,4089.097,4190.764,4295.762,4403.43,4512.861,4625.141,4742.48,4865.978,4996.239,5134.199,5280.965,5438.226,5611.712,5808.81,6029.14,6267.369,6519.891,6784.347,7058.317,7339.002,7625.078,7909.819,8295.993,8754.781,9174.895,9539.665,9831.584,10115.42,10257.233,10131.799,10112.816,10310.528,10512.678,10732.456,10973.956,11229.387,11498.818,11784.498,12087.965,12411.342,12755.648,13118.307,13495.463,13889.423,14298.932,14718.422,15146.094,15581.251,16024.775,16477.966,16938.942,17405.624,17881.167,18367.883,18867.337,19377.061,19889.742
128,Malaysia,MYS,5972.876,6118.736,6273.219,6435.027,6605.394,6786.077,6977.024,7178.108,7385.689,7602.942,7833.782,8074.805,8324.218,8579.35,8835.925,9091.016,9340.24,9582.086,9821.308,10061.684,10306.508,10552.557,10801.619,11062.664,11335.187,11617.947,11910.081,12218.924,12543.892,12875.011,13215.707,13564.594,13921.029,14292.862,14686.454,15108.135,15558.74,16033.103,16524.616,17020.143,17517.054,18017.464,18526.708,19050.077,19588.703,20136.888,20689.051,21249.178,21810.542,22368.655,22945.15,23542.517,24142.445,24739.411,25333.247,25923.536,26509.413,27092.604,27664.296,28217.204,28717.731,29184.133,29660.212,30134.807,30606.459,31068.833,31526.418,31975.806,32399.271,32804.02,33199.993,33573.874
129,Maldives,MDV,74.484,75.816,77.211,78.659,80.193,81.823,83.559,85.417,87.387,89.459,91.65,93.952,96.332,98.775,101.241,104.566,108.713,112.547,116.049,119.569,123.243,127.066,130.99,134.94,138.944,143.126,147.468,151.792,156.025,160.326,164.887,169.663,174.523,179.339,184.388,190.383,197.225,204.256,211.16,217.937,224.957,232.15,239.136,245.845,252.201,258.208,263.841,269.04,273.796,278.111,282.507,287.324,292.284,297.226,302.135,307.018,314.401,325.126,336.883,349.037,361.575,374.44,387.539,400.728,416.738,435.582,454.252,472.442,489.758,504.508,514.438,521.457
130,Mali,MLI,4694.916,4760.16,4824.822,4888.11,4950.987,5014.68,5079.258,5144.686,5208.91,5275.377,5346.792,5420.247,5494.845,5570.462,5647.38,5726.382,5806.572,5888.497,5973.762,6061.764,6153.587,6247.878,6347.158,6455.257,6569.273,6687.293,6807.648,6935.336,7072.938,7218.079,7372.581,7532.864,7696.349,7863.944,8030.099,8187.651,8334.588,8474.329,8617.474,8774.122,8945.026,9123.969,9310.572,9506.51,9711.797,9921.094,10131.906,10359.301,10620.475,10916.993,11239.101,11583.824,11952.66,12342.165,12751.995,13180.551,13623.541,14080.912,14551.117,15032.635,15529.181,16039.734,16514.687,17004.033,17551.814,18112.907,18700.106,19311.355,19934.298,20567.424,21224.04,21904.983
131,Malta,MLT,291.873,298.188,304.707,311.417,317.76,323.596,328.721,332.598,335.351,336.97,337.628,337.12,335.452,332.894,329.757,326.401,322.983,320.151,318.055,316.457,315.414,315.099,315.373,316.193,317.609,319.619,322.01,324.648,327.466,330.471,333.587,336.617,339.668,342.886,346.086,349.118,352.091,355.169,358.439,361.894,365.392,368.67,371.88,375.241,378.563,381.849,385.269,388.839,392.483,395.983,399.212,402.151,404.699,406.919,408.798,410.208,411.197,412.081,413.401,415.5,418.755,423.571,429.907,437.525,446.441,456.579,467.705,479.497,491.586,503.635,515.358,526.748
132,Marshall Islands,MHL,13.066,13.316,13.54,13.747,13.916,14.062,14.2,14.329,14.536,14.905,15.374,15.867,16.387,16.947,17.537,18.154,18.794,19.665,21.001,22.623,23.969,24.68,25.084,25.522,26.174,27.047,27.964,28.912,29.892,30.902,31.988,33.219,34.569,35.975,37.437,38.962,40.527,42.122,43.687,44.988,46.047,47.053,48.015,48.944,49.84,50.702,51.538,52.358,53.164,53.834,54.224,54.413,54.496,54.493,54.435,54.337,54.208,54.038,53.816,53.593,53.416,52.971,52.203,51.352,50.419,49.41,48.329,47.187,45.989,44.728,43.413,42.05
133,Martinique,MTQ,231.994,237.517,243.381,249.577,256.147,262.164,267.474,272.943,278.555,284.289,290.092,295.687,300.743,305.281,309.579,313.791,317.851,321.365,323.841,325.374,326.428,327.082,327.389,327.466,327.769,328.795,330.286,331.649,332.587,333.255,333.786,334.709,336.849,340.263,344.344,348.728,353.336,358.142,363.112,368.408,374.271,380.962,388.246,395.557,402.788,409.942,417.045,424.138,430.299,433.421,432.543,429.317,425.459,419.139,410.135,400.37,395.551,395.82,395.474,394.214,392.181,389.618,386.986,384.726,384.389,383.515,380.345,377.452,374.841,372.245,370.391,368.796
134,Mauritania,MRT,658.555,673.322,688.702,704.643,721.227,738.577,756.727,775.698,795.593,816.484,838.478,861.663,885.938,911.29,937.83,965.621,994.697,1024.992,1056.393,1088.832,1122.198,1156.361,1191.376,1227.358,1264.352,1302.436,1341.604,1381.329,1421.786,1463.514,1506.694,1551.687,1598.332,1646.343,1695.675,1746.265,1798.009,1851.092,1905.847,1955.04,2006.027,2066.302,2147.527,2237.064,2315.191,2380.341,2428.816,2484.278,2550.501,2620.611,2695.003,2761.823,2821.703,2883.326,2946.575,3012.36,3081.229,3153.508,3233.336,3322.616,3419.461,3524.249,3636.113,3742.959,3843.174,3946.22,4051.89,4160.015,4270.712,4383.849,4498.604,4614.974
135,Mauritius,MUS,525.443,540.608,555.889,569.936,583.04,596.866,611.531,626.896,642.896,659.729,676.683,693.243,709.822,726.25,742.48,758.628,774.462,789.577,803.759,817.197,830.115,842.412,854.036,865.368,876.74,888.292,900.166,912.574,925.835,940.034,954.865,969.807,984.176,998.0,1011.941,1025.769,1039.028,1051.809,1064.33,1076.961,1090.29,1104.259,1118.714,1133.252,1147.161,1160.207,1172.542,1184.257,1194.88,1205.413,1215.93,1225.272,1233.972,1242.34,1250.38,1258.048,1264.767,1270.584,1275.684,1279.868,1283.33,1286.236,1288.745,1290.691,1292.113,1293.153,1293.911,1294.741,1295.381,1296.279,1297.828,1298.915
136,Mayotte,MYT,20.544,20.966,21.411,21.883,22.392,22.942,23.52,24.128,24.776,25.459,26.165,26.892,27.652,28.448,29.282,30.165,31.114,32.132,33.191,34.276,35.383,36.55,37.806,39.15,40.577,42.097,43.713,45.442,47.38,49.647,52.233,55.035,58.033,61.212,64.587,68.287,72.445,77.046,81.983,87.189,92.659,98.432,104.553,111.041,117.855,124.941,132.191,139.309,146.081,152.642,159.215,165.712,172.172,178.805,183.75,187.142,190.911,195.608,200.986,206.338,211.786,217.381,223.573,230.98,239.714,249.545,260.283,271.565,282.954,294.489,305.587,316.014
137,Mexico,MEX,27600.133,28328.015,29061.666,29822.095,30616.896,31452.141,32325.944,33239.529,34180.095,35179.431,36268.055,37439.317,38683.283,39982.118,41333.878,42737.991,44180.437,45656.963,47170.337,48714.394,50289.306,51897.675,53543.436,55228.203,56945.88,58691.882,60452.543,62262.505,64123.997,65972.912,67705.186,69233.769,70656.783,72080.31,73489.654,74872.006,76224.365,77553.504,78892.015,80233.749,81720.428,83351.595,84993.164,86648.447,88314.424,89969.572,91586.555,93183.094,94767.284,96334.81,97873.442,99394.288,100917.081,102429.341,103945.813,105442.402,106886.79,108302.973,109684.489,111049.428,112532.401,114150.481,115755.909,117290.686,118755.887,120149.897,121519.221,122839.258,124013.861,125085.311,125998.302,126705.138
138,Micronesia (Fed. States of),FSM,31.908,32.813,33.755,34.737,35.751,36.821,37.94,39.095,40.3,41.566,42.986,44.563,46.2,47.758,49.231,50.759,52.346,53.94,55.553,57.236,58.989,60.673,62.265,63.889,65.552,67.121,68.602,70.144,71.983,74.114,76.299,78.531,80.816,83.153,85.543,87.966,90.397,92.845,94.987,96.796,98.603,100.427,102.893,106.03,108.844,110.328,110.785,111.133,111.406,111.539,111.709,111.948,111.992,111.805,111.438,110.94,110.301,109.532,108.704,107.868,107.588,107.887,108.232,108.609,109.024,109.462,109.925,110.43,110.929,111.379,112.106,113.131
139,Monaco,MCO,19.729,19.901,19.663,20.016,20.27,20.43,20.688,21.063,21.383,21.628,21.797,21.907,22.106,22.442,22.766,23.022,23.198,23.281,23.481,23.875,24.27,24.61,24.889,25.102,25.262,25.524,25.898,26.242,26.553,26.834,27.076,27.284,27.573,27.985,28.407,28.807,29.171,29.5,29.802,30.078,30.329,30.564,30.794,31.024,31.253,31.482,31.719,31.968,32.209,32.394,32.465,32.444,32.386,32.316,32.236,32.141,32.011,31.823,31.862,32.401,33.178,33.945,34.7,35.425,36.11,36.76,37.071,37.044,37.029,37.034,36.922,36.686
140,Mongolia,MNG,781.26,793.053,805.031,817.516,830.702,844.997,864.379,888.961,915.702,945.438,977.903,1011.502,1045.315,1075.888,1104.017,1134.072,1165.746,1198.197,1230.406,1261.887,1293.88,1327.781,1363.835,1402.309,1443.13,1485.691,1529.084,1572.516,1615.868,1657.448,1697.78,1739.221,1781.797,1825.773,1871.652,1919.744,1969.912,2021.502,2073.771,2120.825,2161.433,2200.077,2236.494,2270.311,2301.51,2330.334,2357.033,2381.771,2405.148,2428.488,2450.979,2472.601,2494.617,2516.454,2537.949,2559.255,2581.242,2605.643,2633.887,2666.713,2702.52,2743.938,2792.349,2845.153,2902.823,2964.749,3029.555,3096.03,3163.991,3232.43,3294.335,3347.782
141,Montenegro,MNE,402.26,409.627,418.813,427.822,434.964,441.379,447.68,453.959,460.314,466.729,473.046,479.331,485.542,491.567,497.437,503.188,508.895,514.503,519.966,525.261,530.268,535.486,541.265,547.215,553.228,559.279,565.337,571.406,577.409,583.337,589.324,594.062,596.968,599.33,601.821,604.622,607.629,610.811,614.267,617.86,621.442,624.954,627.665,629.554,630.968,632.066,633.004,633.607,633.903,633.723,633.324,633.065,632.737,632.351,632.545,632.875,632.545,631.923,631.466,631.182,631.044,631.788,633.051,633.946,634.294,633.966,633.264,632.438,631.455,630.396,629.048,627.859
142,Montserrat,MSR,12.989,12.974,12.94,13.052,13.363,13.432,13.204,12.938,12.633,12.319,12.1,11.996,11.927,11.862,11.797,11.725,11.653,11.588,11.523,11.45,11.402,11.411,11.444,11.476,11.506,11.533,11.553,11.553,11.543,11.519,11.452,11.369,11.298,11.232,11.168,11.113,11.07,11.02,10.961,10.894,10.805,10.569,10.108,9.547,8.959,8.342,7.715,7.069,6.409,5.767,5.138,4.704,4.601,4.627,4.656,4.693,4.731,4.769,4.814,4.871,4.938,4.961,4.975,5.01,5.051,5.059,5.085,4.699,4.359,4.505,4.5,4.417
143,Morocco,MAR,8946.209,9188.594,9438.849,9696.704,9963.626,10242.168,10531.688,10831.987,11138.237,11452.433,11769.774,12081.713,12404.757,12726.686,13044.254,13381.88,13738.502,14109.755,14490.077,14876.982,15274.351,15677.3,16081.438,16489.452,16902.383,17325.325,17756.516,18206.472,18679.859,19167.661,19678.444,20208.26,20746.765,21287.381,21817.271,22335.077,22824.446,23279.935,23720.59,24148.104,24570.814,24988.083,25400.676,25806.777,26201.551,26599.048,26999.093,27397.118,27791.825,28176.997,28554.415,28930.097,29301.817,29661.27,30033.125,30431.902,30833.022,31232.633,31634.992,32042.877,32464.865,32903.699,33352.169,33803.527,34248.603,34680.458,35107.264,35528.115,35927.511,36304.408,36688.772,37076.584
144,Mozambique,MOZ,5920.215,6002.28,6082.38,6159.685,6237.194,6318.904,6404.163,6492.82,6580.333,6675.66,6788.375,6917.521,7060.376,7209.807,7363.639,7524.154,7689.643,7859.471,8035.529,8217.93,8411.676,8622.89,8860.585,9123.668,9404.221,9703.732,10019.21,10363.575,10741.128,11127.844,11413.587,11640.015,11901.827,12163.328,12426.223,12680.065,12909.797,12964.793,12956.772,13087.604,13303.459,13561.175,13816.881,14206.254,14912.873,15594.83,16079.553,16521.724,16923.195,17337.893,17768.505,18220.716,18694.946,19186.754,19694.411,20211.114,20735.982,21280.513,21845.571,22436.66,23073.723,23760.421,24487.611,25251.731,26038.704,26843.246,27696.493,28569.441,29423.878,30285.595,31178.239,32077.072
145,Myanmar,MMR,17731.818,18053.722,18391.995,18749.629,19126.425,19522.788,19935.514,20363.51,20801.17,21252.042,21720.697,22203.109,22699.703,23210.687,23737.818,24286.878,24854.704,25440.029,26044.111,26659.479,27284.112,27914.953,28551.949,29165.356,29751.936,30344.276,30941.375,31554.598,32185.601,32821.779,33465.781,34110.098,34742.586,35424.262,36159.838,36881.02,37572.34,38233.171,38868.27,39489.419,40099.553,40680.533,41237.813,41788.302,42337.109,42880.186,43423.369,43972.046,44516.185,45041.636,45538.332,46014.826,46480.23,46924.293,47338.446,47724.471,48088.274,48445.647,48729.486,49015.836,49390.988,49794.522,50218.185,50648.334,51072.436,51483.949,51892.349,52288.341,52666.014,53040.212,53423.198,53798.084
146,Namibia,NAM,514.774,520.828,527.153,533.747,540.483,547.43,554.699,562.452,570.845,580.03,590.181,601.424,613.808,627.358,642.054,657.887,674.818,693.063,712.427,732.881,754.467,776.995,800.61,824.918,850.091,876.572,901.84,926.109,942.023,957.334,975.994,987.394,1005.52,1033.085,1061.995,1093.311,1127.989,1165.43,1207.949,1288.07,1369.011,1415.617,1461.687,1509.834,1558.449,1605.37,1650.066,1693.242,1735.953,1778.277,1819.141,1856.402,1888.525,1915.425,1939.406,1962.865,1986.558,2011.492,2038.552,2067.919,2099.271,2132.34,2167.47,2204.51,2243.001,2282.704,2323.352,2364.534,2405.68,2446.644,2489.098,2530.151
147,Nauru,NRU,3.354,3.408,3.512,3.607,3.7,3.818,3.963,4.112,4.258,4.414,4.582,4.753,4.95,5.198,5.484,5.804,6.021,6.114,6.288,6.508,6.663,6.778,6.883,6.99,7.096,7.199,7.306,7.441,7.541,7.586,7.635,7.691,7.672,7.832,8.125,8.313,8.527,8.759,9.022,9.306,9.598,9.902,10.129,10.226,10.274,10.316,10.345,10.363,10.377,10.383,10.377,10.363,10.351,10.344,10.335,10.318,10.294,10.267,10.243,10.233,10.241,10.283,10.444,10.694,10.94,11.185,11.437,11.682,11.924,12.132,12.315,12.511
148,Nepal,NPL,8398.945,8579.831,8759.894,8936.482,9110.777,9284.895,9458.896,9633.243,9805.019,9980.681,10167.941,10365.144,10570.716,10782.717,11002.819,11232.951,11470.199,11715.579,11970.411,12231.874,12501.285,12774.87,13052.22,13335.963,13626.301,13925.541,14230.738,14550.43,14888.77,15238.564,15600.442,15969.792,16347.124,16740.664,17141.61,17540.571,17936.926,18326.204,18720.745,19145.077,19616.53,20130.779,20702.133,21267.359,21794.751,22305.571,22783.969,23249.417,23703.328,24143.157,24559.5,24956.071,25332.178,25682.908,26003.965,26285.11,26518.971,26713.655,26881.544,27026.941,27161.567,27266.399,27330.694,27381.555,27462.106,27610.325,27861.186,28183.426,28506.712,28832.496,29348.627,30034.989
